source,key,n_prefs,fitness,n_prefs_source
model,"(1, 0, 4, 0, 2, 0, 0, 0, 0, 1, 0, 0)",4,36.37759780883789,4_model
model,"(1, 1, 4, 2, 0, 1, 0, 0, 0, 0, 1, 0)",4,37.377193450927734,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 2, 1, 0)",4,36.81098556518555,4_model
model,"(1, 1, 4, 1, 1, 0, 2, 0, 0, 0, 0, 0)",4,36.3294792175293,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0)",4,36.95797348022461,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 3)",4,34.63460159301758,4_model
model,"(1, 0, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0)",4,37.34577560424805,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 1, 0, 1, 1)",4,36.18838882446289,4_model
model,"(1, 1, 3, 0, 1, 2, 0, 0, 0, 0, 0, 0)",3,37.17917251586914,3_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 1)",4,36.76017379760742,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 0, 0, 1, 2)",4,35.865535736083984,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 1, 3, 0)",4,36.42206954956055,4_model
model,"(1, 0, 4, 3, 0, 0, 0, 0, 0, 1, 0, 0)",4,35.76468276977539,4_model
model,"(1, 1, 4, 0, 1, 0, 2, 0, 0, 0, 1, 0)",4,36.46615982055664,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 2, 1, 0)",4,36.75516891479492,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 2, 0, 0, 1, 0)",4,36.51180648803711,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 2, 1)",4,36.88167190551758,4_model
model,"(1, 1, 3, 0, 2, 0, 0, 0, 1, 0, 0, 0)",3,36.4836540222168,3_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 2)",4,36.31710433959961,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 0, 0, 0, 0, 2)",4,36.35744857788086,4_model
model,"(1, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0)",4,36.9129524230957,4_model
model,"(1, 0, 4, 3, 1, 0, 0, 0, 0, 0, 0, 0)",4,36.8172721862793,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 1, 1)",4,36.81252670288086,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 0, 0, 1, 0)",4,37.09718704223633,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 2, 1, 0, 0)",4,36.200748443603516,4_model
model,"(1, 1, 4, 2, 0, 0, 0, 0, 0, 0, 2, 0)",4,37.30427932739258,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 0, 1, 0, 0, 0)",4,36.661075592041016,4_model
model,"(1, 0, 4, 1, 0, 0, 2, 0, 1, 0, 0, 0)",4,35.46853256225586,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 2, 1, 0, 0)",4,35.7360954284668,4_model
model,"(1, 0, 3, 0, 1, 2, 0, 0, 0, 0, 0, 0)",3,37.14848709106445,3_model
model,"(1, 0, 4, 1, 0, 0, 1, 0, 0, 1, 1, 0)",4,36.3477668762207,4_model
model,"(1, 0, 4, 1, 2, 0, 0, 0, 0, 0, 0, 1)",4,36.6508903503418,4_model
model,"(1, 0, 4, 2, 1, 0, 0, 0, 0, 0, 0, 1)",4,36.673580169677734,4_model
model,"(1, 0, 4, 1, 2, 0, 1, 0, 0, 0, 0, 0)",4,37.003482818603516,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 1, 0, 1, 0)",4,36.70394515991211,4_model
model,"(1, 0, 4, 0, 0, 0, 3, 1, 0, 0, 0, 0)",4,34.17391586303711,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 2, 0, 0, 1, 0)",4,36.6058235168457,4_model
model,"(1, 1, 4, 3, 0, 0, 0, 0, 0, 1, 0, 0)",4,35.875247955322266,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 0, 2, 0, 0)",4,36.75483322143555,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 0, 2, 0, 0, 0)",4,36.49789047241211,4_model
model,"(1, 1, 3, 0, 2, 0, 0, 0, 0, 0, 1, 0)",3,37.18703842163086,3_model
model,"(1, 1, 4, 1, 0, 1, 0, 0, 0, 0, 1, 1)",4,36.8397331237793,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 0, 0, 2, 0)",4,37.200443267822266,4_model
model,"(1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 0, 0)",4,36.46267318725586,4_model
model,"(1, 0, 4, 0, 0, 3, 0, 0, 1, 0, 0, 0)",4,36.64469528198242,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 2, 0, 0, 2)",4,35.2678108215332,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 0, 0, 2, 0)",4,37.0535774230957,4_model
model,"(1, 1, 4, 0, 2, 0, 1, 1, 0, 0, 0, 0)",4,36.84894943237305,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 1, 0, 0, 0)",4,36.529781341552734,4_model
model,"(1, 1, 4, 2, 0, 0, 1, 0, 0, 1, 0, 0)",4,36.088871002197266,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 0, 0, 2, 0)",4,37.28145980834961,4_model
model,"(1, 1, 4, 0, 0, 2, 1, 0, 0, 0, 0, 1)",4,36.412784576416016,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 0, 1, 0, 0, 1)",4,36.05369186401367,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 1, 0, 1, 0, 0)",4,35.9837532043457,4_model
model,"(1, 1, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0)",4,36.273136138916016,4_model
model,"(1, 0, 3, 0, 1, 0, 0, 0, 1, 0, 1, 0)",3,36.6900749206543,3_model
model,"(1, 1, 4, 0, 1, 0, 0, 1, 0, 0, 2, 0)",4,36.55697250366211,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 1, 1, 2)",4,35.51723098754883,4_model
model,"(1, 1, 4, 1, 0, 0, 2, 0, 0, 1, 0, 0)",4,35.09189987182617,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 1, 0, 1, 0)",4,36.51753616333008,4_model
model,"(1, 1, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0)",4,36.82404708862305,4_model
model,"(1, 0, 4, 0, 0, 2, 1, 0, 0, 1, 0, 0)",4,36.35799026489258,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 1, 2, 0, 0, 0)",4,36.55276107788086,4_model
model,"(1, 1, 4, 2, 1, 0, 0, 0, 0, 1, 0, 0)",4,36.310420989990234,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 1, 0, 1, 0)",4,36.72075271606445,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 2, 0, 0)",4,36.5846061706543,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 1, 0, 2, 0, 0)",4,35.434329986572266,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 1, 0, 1, 0)",4,36.61638259887695,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 0, 3)",4,34.6480598449707,4_model
model,"(1, 0, 4, 2, 0, 1, 1, 0, 0, 0, 0, 0)",4,36.95247268676758,4_model
model,"(1, 1, 3, 0, 0, 2, 0, 0, 0, 0, 0, 1)",3,36.48130416870117,3_model
model,"(1, 0, 4, 1, 1, 0, 0, 1, 0, 0, 0, 1)",4,36.3197135925293,4_model
model,"(1, 1, 4, 1, 3, 0, 0, 0, 0, 0, 0, 0)",4,36.94955062866211,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 1, 0, 1, 0, 0)",4,36.16867446899414,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 1, 0, 0, 0)",4,36.69679641723633,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 0, 0, 0, 0, 2)",4,36.27835464477539,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 1, 1, 0, 0, 0)",4,36.17042922973633,4_model
model,"(1, 1, 4, 0, 0, 0, 3, 1, 0, 0, 0, 0)",4,33.9387321472168,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 1, 0, 0, 1)",4,35.872432708740234,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 1, 0, 0, 1, 0)",4,37.014217376708984,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 0, 0, 0, 2)",4,36.39908981323242,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 0, 0, 1, 1)",4,36.51250076293945,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 3)",4,34.60939407348633,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 1, 1, 0, 0)",4,36.74785232543945,4_model
model,"(1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0)",3,37.22207260131836,3_model
model,"(1, 1, 4, 0, 1, 1, 1, 0, 0, 1, 0, 0)",4,36.26790237426758,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 2, 1, 1)",4,36.25100326538086,4_model
model,"(1, 0, 4, 0, 2, 0, 1, 0, 1, 0, 0, 0)",4,36.4000358581543,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 1, 0, 1, 0)",4,36.68059158325195,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 1, 1, 2, 0)",4,36.970943450927734,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 1, 1, 0)",4,36.59078598022461,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 1, 0, 0, 1)",4,36.16157150268555,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 2)",4,35.122684478759766,4_model
model,"(1, 1, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0)",4,37.09714126586914,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 1, 0, 1, 0, 1)",4,35.342830657958984,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 1, 2, 0, 0)",4,35.98186111450195,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 1, 1, 0, 0, 0)",4,36.06723403930664,4_model
model,"(1, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 2)",3,35.67527389526367,3_model
model,"(1, 0, 4, 0, 2, 0, 0, 2, 0, 0, 0, 0)",4,36.49332046508789,4_model
model,"(1, 0, 4, 1, 0, 0, 2, 0, 0, 1, 0, 0)",4,35.24049758911133,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 2, 0, 1, 0)",4,36.365962982177734,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 1, 3, 0)",4,36.48665237426758,4_model
model,"(1, 1, 4, 1, 2, 0, 0, 0, 0, 0, 1, 0)",4,37.14030075073242,4_model
model,"(1, 0, 4, 0, 0, 1, 2, 0, 0, 1, 0, 0)",4,35.31520462036133,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 1, 0, 1)",4,35.8690299987793,4_model
model,"(1, 1, 4, 2, 1, 0, 0, 0, 1, 0, 0, 0)",4,36.523990631103516,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 0, 2, 0, 0)",4,36.65183639526367,4_model
model,"(1, 1, 4, 0, 0, 3, 0, 0, 0, 0, 0, 1)",4,36.701480865478516,4_model
model,"(1, 0, 3, 0, 1, 0, 0, 0, 0, 1, 1, 0)",3,36.40420913696289,3_model
model,"(1, 1, 4, 1, 1, 1, 0, 0, 0, 0, 1, 0)",4,37.28620529174805,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 3, 0, 0, 0, 0)",4,35.19852066040039,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 2, 0, 1)",4,36.0181770324707,4_model
model,"(1, 0, 4, 1, 0, 0, 1, 1, 1, 0, 0, 0)",4,36.16122055053711,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 1, 1, 0, 0, 0)",4,36.26738357543945,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 1, 0, 0, 2, 0)",4,36.642154693603516,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 1, 1)",4,36.731937408447266,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 1, 3)",4,35.73447036743164,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 1, 0, 0, 1)",4,35.9480094909668,4_model
model,"(1, 1, 4, 1, 1, 1, 0, 0, 0, 1, 0, 0)",4,36.39560317993164,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 2, 2, 0, 0)",4,36.51017379760742,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 0, 1, 1, 0)",4,36.21030044555664,4_model
model,"(1, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 2)",3,35.73043441772461,3_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 3, 0, 0)",4,35.60649490356445,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 1, 0, 0, 0, 2)",4,35.07473373413086,4_model
model,"(1, 1, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0)",4,37.04233169555664,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 0, 1, 0, 1)",4,35.949092864990234,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 1, 0, 0, 1, 0)",4,36.59223556518555,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 1, 0, 1, 0, 0)",4,35.95622634887695,4_model
model,"(1, 1, 4, 1, 0, 2, 0, 0, 0, 0, 0, 1)",4,36.6494255065918,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 2, 1, 0, 0)",4,36.08279800415039,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 0, 0, 1, 1)",4,36.55229568481445,4_model
model,"(1, 0, 3, 0, 0, 2, 0, 0, 1, 0, 0, 0)",3,36.446964263916016,3_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 0, 0, 2, 1)",4,36.64976119995117,4_model
model,"(1, 1, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0)",3,36.901607513427734,3_model
model,"(1, 1, 4, 0, 1, 0, 0, 2, 0, 1, 0, 0)",4,35.52292251586914,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 1, 0, 0, 0, 1)",4,36.155033111572266,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 0, 0, 1, 1)",4,36.74393081665039,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 2, 0, 1)",4,36.10873031616211,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 2)",4,35.02040481567383,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 1, 1, 0, 0)",4,36.847476959228516,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 0, 0, 2, 0)",4,37.141971588134766,4_model
model,"(1, 1, 4, 1, 0, 2, 1, 0, 0, 0, 0, 0)",4,37.047428131103516,4_model
model,"(1, 1, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0)",3,35.81472396850586,3_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 1, 1, 1, 0)",4,36.92780685424805,4_model
model,"(1, 0, 4, 1, 0, 2, 1, 0, 0, 0, 0, 0)",4,37.115047454833984,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 0, 0, 1, 1, 0)",4,36.39280319213867,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 2, 1, 0, 0, 1)",4,34.77328109741211,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 2, 1, 1, 0, 0)",4,35.709712982177734,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 1, 0, 0, 2)",4,35.00678634643555,4_model
model,"(1, 0, 4, 1, 1, 1, 0, 0, 0, 0, 1, 0)",4,37.3398323059082,4_model
model,"(1, 1, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1)",3,36.43256759643555,3_model
model,"(1, 0, 4, 0, 0, 1, 0, 3, 0, 0, 0, 0)",4,35.12289047241211,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 1, 0, 1, 0)",4,36.6710090637207,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 1, 0, 0, 0, 1)",4,36.0336799621582,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 0, 0, 1, 1)",4,36.70457077026367,4_model
model,"(1, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0)",3,36.97690963745117,3_model
model,"(1, 1, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0)",3,36.234683990478516,3_model
model,"(1, 1, 4, 2, 1, 0, 0, 0, 0, 0, 1, 0)",4,37.27549362182617,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 1, 0, 2, 0)",4,36.62522506713867,4_model
model,"(1, 1, 4, 0, 0, 0, 3, 0, 1, 0, 0, 0)",4,34.28781509399414,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 3, 0, 1, 0)",4,36.32455825805664,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 0, 1, 0, 0, 1)",4,36.016414642333984,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 1, 0, 2, 0, 0)",4,35.646305084228516,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 1, 1, 0, 1, 0)",4,36.30146408081055,4_model
model,"(1, 1, 4, 0, 2, 1, 0, 1, 0, 0, 0, 0)",4,36.88639450073242,4_model
model,"(1, 0, 4, 2, 0, 0, 1, 0, 0, 1, 0, 0)",4,36.1837272644043,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 0, 1, 1, 0, 0)",4,36.786128997802734,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 0, 1, 0, 1, 0)",4,36.02933120727539,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 1, 0, 2, 0)",4,36.7153434753418,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 2, 2, 0, 0, 0)",4,35.585819244384766,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1)",4,36.227115631103516,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 0, 0, 2, 0)",4,37.118839263916016,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 1, 2)",4,36.34010696411133,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 1, 0, 0, 1, 0)",4,37.17776870727539,4_model
model,"(1, 0, 4, 0, 0, 2, 1, 0, 1, 0, 0, 0)",4,36.475704193115234,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0)",4,36.800167083740234,4_model
model,"(1, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 0)",3,36.251041412353516,3_model
model,"(1, 0, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0)",4,36.61223220825195,4_model
model,"(1, 0, 4, 0, 2, 1, 1, 0, 0, 0, 0, 0)",4,37.10690689086914,4_model
model,"(1, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 1)",4,36.41562271118164,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 2, 1)",4,36.80402755737305,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 1, 0, 0, 1)",4,35.90010452270508,4_model
model,"(1, 0, 4, 2, 1, 0, 0, 0, 1, 0, 0, 0)",4,36.61375045776367,4_model
model,"(1, 0, 4, 1, 0, 2, 0, 0, 1, 0, 0, 0)",4,36.59708786010742,4_model
model,"(1, 0, 4, 0, 1, 1, 1, 0, 0, 1, 0, 0)",4,36.27009963989258,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 0, 1, 0, 1)",4,35.8400993347168,4_model
model,"(1, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0)",4,37.21456527709961,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 0, 0, 0, 2, 0)",4,37.39081954956055,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 2, 1, 0, 0, 1)",4,34.63237380981445,4_model
model,"(1, 1, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0)",3,37.1175422668457,3_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 3, 0)",4,37.13618087768555,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 0, 3)",4,34.59585952758789,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 1, 1, 1, 0, 0)",4,36.41221237182617,4_model
model,"(1, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0)",3,35.646846771240234,3_model
model,"(1, 1, 4, 0, 1, 2, 0, 0, 0, 1, 0, 0)",4,36.41508102416992,4_model
model,"(1, 1, 4, 0, 1, 0, 2, 0, 1, 0, 0, 0)",4,35.8029670715332,4_model
model,"(1, 0, 4, 0, 1, 0, 2, 0, 1, 0, 0, 0)",4,35.786922454833984,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 1, 0, 2, 0)",4,36.624752044677734,4_model
model,"(1, 0, 4, 1, 1, 0, 1, 0, 0, 0, 1, 0)",4,37.145992279052734,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 0, 1, 2)",4,36.445499420166016,4_model
model,"(1, 1, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0)",4,36.844120025634766,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 0, 0, 0, 0, 2)",4,35.96757125854492,4_model
model,"(1, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 1)",4,36.783878326416016,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0)",4,36.11006546020508,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 0, 1, 2, 0)",4,36.2790412902832,4_model
model,"(1, 0, 4, 2, 0, 2, 0, 0, 0, 0, 0, 0)",4,37.06210708618164,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0)",4,36.599430084228516,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 1, 0, 2, 0)",4,36.59183120727539,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 1, 0, 1, 0, 0)",4,36.11924362182617,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 1, 0, 0, 1, 0)",4,36.46097946166992,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 1, 0, 0, 1)",4,35.864749908447266,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0)",4,35.15959548950195,4_model
model,"(1, 1, 4, 0, 2, 1, 0, 0, 0, 0, 0, 1)",4,36.615543365478516,4_model
model,"(1, 0, 4, 1, 0, 0, 3, 0, 0, 0, 0, 0)",4,34.30691909790039,4_model
model,"(1, 1, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0)",4,37.16286087036133,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 0, 1, 1, 0)",4,36.35551834106445,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 1, 1, 0, 0, 0)",4,36.359256744384766,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 1, 1, 0, 0)",4,36.8036003112793,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 2, 0, 0, 0)",4,36.78524398803711,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 2, 2, 0, 0)",4,35.8769645690918,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 1, 1, 0, 0)",4,36.72736740112305,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 1, 1, 0, 1)",4,35.10971450805664,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 0, 1, 1, 0)",4,36.43186569213867,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 1, 0, 0, 1)",4,36.04970169067383,4_model
model,"(1, 1, 4, 0, 1, 2, 1, 0, 0, 0, 0, 0)",4,37.03823471069336,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 0, 0, 0, 2)",4,36.29045486450195,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 1, 0, 1, 1, 0)",4,36.119747161865234,4_model
model,"(1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 2)",3,35.831783294677734,3_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 0, 1, 0, 1)",4,35.706790924072266,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 0, 1, 0, 1, 0)",4,36.72370529174805,4_model
model,"(1, 1, 4, 3, 0, 0, 0, 1, 0, 0, 0, 0)",4,35.92084884643555,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 1, 0, 2)",4,35.4025764465332,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 2, 2, 0)",4,36.8183479309082,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 2)",4,36.204097747802734,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 1, 0, 0, 1, 0)",4,36.986637115478516,4_model
model,"(1, 1, 4, 0, 0, 0, 3, 0, 0, 0, 0, 1)",4,33.77016830444336,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 3, 0, 0, 0, 0)",4,35.208316802978516,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 2, 0, 0, 0, 0)",4,36.39693069458008,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 3, 0)",4,37.2789421081543,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 2, 0, 0, 1, 0)",4,36.592769622802734,4_model
model,"(1, 1, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0)",4,37.247013092041016,4_model
model,"(1, 1, 4, 0, 2, 0, 1, 0, 0, 0, 0, 1)",4,36.33712387084961,4_model
model,"(1, 1, 4, 0, 0, 1, 2, 0, 0, 1, 0, 0)",4,35.4080696105957,4_model
model,"(1, 1, 4, 0, 2, 0, 1, 0, 0, 1, 0, 0)",4,36.04415512084961,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 0, 1, 0, 1, 0)",4,35.92409896850586,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 0, 1, 2, 0)",4,36.265628814697266,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 1, 0, 0, 2)",4,34.79372024536133,4_model
model,"(1, 0, 4, 1, 0, 1, 1, 0, 1, 0, 0, 0)",4,36.5594596862793,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 3, 0, 0)",4,35.61875534057617,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 1, 0, 1, 0, 1)",4,35.65146255493164,4_model
model,"(1, 1, 4, 0, 1, 2, 0, 0, 1, 0, 0, 0)",4,36.51156234741211,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 1, 1, 0, 0)",4,36.70222091674805,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 2, 2, 0)",4,36.8035774230957,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 1, 0, 2, 0)",4,36.66128158569336,4_model
model,"(1, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0)",3,37.111629486083984,3_model
model,"(1, 1, 4, 1, 1, 1, 0, 0, 1, 0, 0, 0)",4,36.620113372802734,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 1, 1, 0, 0)",4,36.62245559692383,4_model
model,"(1, 1, 4, 0, 0, 3, 1, 0, 0, 0, 0, 0)",4,36.993465423583984,4_model
